month,lat,psl
1,-90.0,99730.7364366319
1,-89.05759162303664,99685.07470703092
1,-88.1151832460733,99593.53040907197
1,-87.17277486910994,99509.19289822083
1,-86.2303664921466,99429.42550998258
1,-85.28795811518324,99328.51692708304
1,-84.3455497382199,99228.44569227438
1,-83.40314136125654,99151.19900173687
1,-82.46073298429319,99095.52780490459
1,-81.51832460732984,99051.354085286
1,-80.57591623036649,99030.5244954431
1,-79.63350785340315,99032.27945963587
1,-78.69109947643979,99041.68532986139
1,-77.74869109947645,99030.19566514708
1,-76.80628272251309,98993.29456922784
1,-75.86387434554973,98935.90679253508
1,-74.92146596858639,98859.34280056461
1,-73.97905759162303,98778.74717881893
1,-73.03664921465969,98691.51497395802
1,-72.09424083769633,98595.76801215223
1,-71.15183246073298,98483.66175672742
1,-70.20942408376963,98380.87093099019
1,-69.26701570680629,98282.37961154514
1,-68.32460732984293,98182.27878146674
1,-67.38219895287958,98084.38408745635
1,-66.43979057591623,98012.42000325529
1,-65.49738219895288,97981.78282335123
1,-64.55497382198953,97989.91132269918
1,-63.61256544502618,98033.71015082425
1,-62.67015706806283,98110.9632161456
1,-61.72774869109948,98218.18017578126
1,-60.78534031413612,98350.73602973124
1,-59.84293193717278,98508.75968424417
1,-58.90052356020942,98687.82134331603
1,-57.95811518324607,98884.152994792
1,-57.01570680628272,99095.41265190979
1,-56.07329842931937,99317.48220486131
1,-55.13089005235602,99544.90814887141
1,-54.18848167539267,99773.74631076363
1,-53.24607329842932,100002.16528320342
1,-52.303664921465966,100227.48149956626
1,-51.361256544502616,100445.87158203083
1,-50.41884816753927,100654.23849826376
1,-49.47643979057592,100849.73838975639
1,-48.53403141361257,101031.37060546901
1,-47.59162303664922,101196.82874891459
1,-46.64921465968587,101345.52870008745
1,-45.70680628272251,101475.95600043463
1,-44.76439790575916,101587.98640950488
1,-43.82198952879581,101682.30305989532
1,-42.87958115183246,101758.44726562512
1,-41.93717277486911,101817.50670030343
1,-40.99476439790576,101859.41069878537
1,-40.05235602094241,101884.95073784684
1,-39.109947643979055,101896.09806315039
1,-38.167539267015705,101894.72254774335
1,-37.225130890052355,101880.46085611914
1,-36.282722513089006,101854.85625542498
1,-35.340314136125656,101820.46516927144
1,-34.397905759162306,101780.00254991387
1,-33.455497382198956,101733.45537651899
1,-32.5130890052356,101682.41501193619
1,-31.57068062827225,101627.22800021677
1,-30.6282722513089,101571.8050944003
1,-29.68586387434555,101516.95496961745
1,-28.7434554973822,101464.60161675297
1,-27.80104712041885,101413.12141927092
1,-26.8586387434555,101363.95391167581
1,-25.916230366492144,101316.02284071186
1,-24.9738219895288,101269.37190755171
1,-24.031413612565444,101227.36037868891
1,-23.0890052356021,101191.53884548633
1,-22.146596858638745,101158.1472439233
1,-21.204188481675388,101126.12375216982
1,-20.261780104712045,101098.9149034293
1,-19.31937172774869,101074.45128038211
1,-18.376963350785346,101053.5640462234
1,-17.43455497382199,101033.90923394075
1,-16.492146596858646,101018.86121961777
1,-15.54973821989529,101007.18967013917
1,-14.607329842931932,101001.8727484807
1,-13.66492146596859,100995.81108941032
1,-12.722513089005233,100988.50257703937
1,-11.78010471204189,100982.11130099843
1,-10.837696335078533,100977.93359375007
1,-9.89528795811519,100974.3305935336
1,-8.952879581151834,100971.46690538159
1,-8.010471204188477,100967.7248535152
1,-7.068062827225134,100964.57880316838
1,-6.125654450261777,100961.98087565137
1,-5.1832460732984345,100957.48103841124
1,-4.240837696335078,100954.87055121562
1,-3.298429319371735,100952.75179036398
1,-2.356020942408378,100949.9976671004
1,-1.4136125654450211,100949.60820855082
1,-0.47120418848167844,100949.78040907082
1,0.47120418848167844,100949.81675889718
1,1.4136125654450211,100950.8932834206
1,2.356020942408378,100953.86770290768
1,3.2984293193717207,100960.90966796823
1,4.240837696335078,100972.22686089443
1,5.1832460732984345,100987.30541992167
1,6.125654450261777,101006.06160481797
1,7.068062827225134,101032.05037434898
1,8.010471204188477,101062.18592664893
1,8.952879581151834,101098.80889214373
1,9.895287958115176,101140.12611219642
1,10.837696335078533,101183.44284396703
1,11.78010471204189,101231.5606011286
1,12.722513089005233,101283.86512586761
1,13.66492146596859,101342.45722113764
1,14.607329842931932,101407.83870442683
1,15.54973821989529,101473.30099826414
1,16.492146596858632,101539.72132703963
1,17.43455497382199,101606.18117947024
1,18.376963350785346,101672.52115885362
1,19.31937172774869,101737.75469292553
1,20.261780104712045,101801.2420518668
1,21.204188481675388,101861.96788194412
1,22.146596858638745,101921.18367512988
1,23.089005235602087,101975.64653862873
1,24.031413612565444,102025.41761610212
1,24.9738219895288,102069.5021430118
1,25.916230366492144,102109.39450412331
1,26.8586387434555,102149.51643880262
1,27.801047120418843,102187.06054687507
1,28.7434554973822,102227.37942165752
1,29.685863874345543,102252.15502929625
1,30.6282722513089,102259.53263346285
1,31.570680628272257,102254.84212239552
1,32.5130890052356,102259.23494466193
1,33.455497382198956,102264.24289279495
1,34.3979057591623,102254.33181423692
1,35.340314136125656,102230.84914822096
1,36.282722513089,102204.81111653602
1,37.225130890052355,102198.58618164009
1,38.16753926701571,102207.59242079024
1,39.10994764397907,102198.41796874935
1,40.0523560209424,102182.32215711771
1,40.994764397905755,102161.31586371596
1,41.93717277486911,102135.28477647538
1,42.87958115183247,102093.66400824665
1,43.8219895287958,102060.53900824595
1,44.764397905759154,102026.73524305523
1,45.70680628272251,101987.78084309955
1,46.64921465968587,101944.54614257868
1,47.591623036649224,101893.99959309865
1,48.53403141361255,101842.55536566868
1,49.47643979057591,101783.54117838482
1,50.41884816753927,101727.80425347215
1,51.36125654450262,101671.4136827252
1,52.30366492146598,101610.74498155428
1,53.24607329842931,101550.65763346387
1,54.188481675392666,101490.67358398413
1,55.13089005235602,101424.45366753453
1,56.07329842931938,101362.92664930562
1,57.01570680628271,101303.67759874147
1,57.958115183246065,101248.30764431469
1,58.90052356020942,101202.7068413629
1,59.84293193717278,101167.23022460875
1,60.785340314136135,101144.30683051248
1,61.727748691099464,101122.84003363721
1,62.67015706806282,101099.02601453972
1,63.61256544502618,101078.32278103249
1,64.55497382198953,101055.38631184844
1,65.49738219895289,101035.34928385456
1,66.43979057591622,101025.2780761721
1,67.38219895287958,101004.88935004309
1,68.32460732984293,100969.44848632786
1,69.26701570680629,100924.78222656244
1,70.20942408376962,100880.7892523877
1,71.15183246073298,100838.65898980042
1,72.09424083769633,100799.8405761712
1,73.03664921465969,100764.5382215709
1,73.97905759162305,100736.34434678766
1,74.92146596858638,100717.93484157948
1,75.86387434554973,100709.12003580773
1,76.80628272251309,100700.54036458377
1,77.74869109947645,100691.43473307241
1,78.6910994764398,100689.23255750925
1,79.63350785340313,100692.1908365891
1,80.57591623036649,100700.5959201393
1,81.51832460732984,100716.63232421828
1,82.4607329842932,100717.5735677083
1,83.40314136125653,100708.61859808976
1,84.34554973821989,100687.03689236144
1,85.28795811518324,100663.31778971324
1,86.2303664921466,100645.01467556426
1,87.17277486910996,100635.00528971359
1,88.11518324607329,100628.62722439274
1,89.05759162303664,100627.03569878446
1,90.0,100631.81250000061
2,-90.0,100016.9227430554
2,-89.05759162303664,99990.17331271671
2,-88.1151832460733,99943.35590277855
2,-87.17277486910994,99884.33802625896
2,-86.2303664921466,99815.17073567705
2,-85.28795811518324,99726.15147569399
2,-84.3455497382199,99627.21161566844
2,-83.40314136125654,99549.82530382021
2,-82.46073298429319,99482.73931206617
2,-81.51832460732984,99421.07853190062
2,-80.57591623036649,99390.99270290836
2,-79.63350785340315,99382.00387912375
2,-78.69109947643979,99378.17971462692
2,-77.74869109947645,99346.14827473905
2,-76.80628272251309,99280.28152126781
2,-75.86387434554973,99192.7146538632
2,-74.92146596858639,99082.26326497435
2,-73.97905759162303,98975.16769748215
2,-73.03664921465969,98867.43994140594
2,-72.09424083769633,98756.18044704793
2,-71.15183246073298,98628.65356445323
2,-70.20942408376963,98497.50553385464
2,-69.26701570680629,98369.88663736971
2,-68.32460732984293,98261.66132269936
2,-67.38219895287958,98174.59689670107
2,-66.43979057591623,98113.82093641504
2,-65.49738219895288,98097.03567165845
2,-64.55497382198953,98118.67580837621
2,-63.61256544502618,98181.08284505155
2,-62.67015706806283,98279.50667317674
2,-61.72774869109948,98410.6922200521
2,-60.78534031413612,98569.39800347257
2,-59.84293193717278,98750.0678439664
2,-58.90052356020942,98949.15147569451
2,-57.95811518324607,99163.87928602459
2,-57.01570680628272,99390.67426215287
2,-56.07329842931937,99623.98011610261
2,-55.13089005235602,99858.34347873241
2,-54.18848167539267,100091.01782226535
2,-53.24607329842932,100318.7668457034
2,-52.303664921465966,100539.04692925372
2,-51.361256544502616,100748.62087673564
2,-50.41884816753927,100945.02449544256
2,-49.47643979057592,101125.84383137968
2,-48.53403141361257,101290.04253472244
2,-47.59162303664922,101436.27520073748
2,-46.64921465968587,101563.41145833391
2,-45.70680628272251,101671.52826605966
2,-44.76439790575916,101761.94561089373
2,-43.82198952879581,101836.76052517306
2,-42.87958115183246,101896.46755642383
2,-41.93717277486911,101943.91693793364
2,-40.99476439790576,101978.33325195377
2,-40.05235602094241,101999.08420138861
2,-39.109947643979055,102007.27932400111
2,-38.167539267015705,102004.52387152797
2,-37.225130890052355,101991.37177191782
2,-36.282722513089006,101967.71413845445
2,-35.340314136125656,101935.59195963595
2,-34.397905759162306,101896.0690104174
2,-33.455497382198956,101850.49688042514
2,-32.5130890052356,101800.36319987036
2,-31.57068062827225,101746.24308268199
2,-30.6282722513089,101688.38728841071
2,-29.68586387434555,101630.46213107578
2,-28.7434554973822,101573.25078667494
2,-27.80104712041885,101516.12342664934
2,-26.8586387434555,101458.38365342944
2,-25.916230366492144,101399.6848958334
2,-24.9738219895288,101341.17363823764
2,-24.031413612565444,101286.7025553382
2,-23.0890052356021,101239.16889105926
2,-22.146596858638745,101194.28862847191
2,-21.204188481675388,101151.37863498223
2,-20.261780104712045,101115.0842285161
2,-19.31937172774869,101084.07386610251
2,-18.376963350785346,101058.7877604161
2,-17.43455497382199,101035.01595052067
2,-16.492146596858646,101017.09670681387
2,-15.54973821989529,101004.79625108543
2,-14.607329842931932,100999.54353841125
2,-13.66492146596859,100993.7852376307
2,-12.722513089005233,100987.97189670092
2,-11.78010471204189,100982.70581054702
2,-10.837696335078533,100978.78469509557
2,-9.89528795811519,100975.91189236159
2,-8.952879581151834,100973.91327582426
2,-8.010471204188477,100970.05967881905
2,-7.068062827225134,100967.56928168403
2,-6.125654450261777,100965.57389322952
2,-5.1832460732984345,100961.41886393212
2,-4.240837696335078,100959.42944335974
2,-3.298429319371735,100957.94856770786
2,-2.356020942408378,100955.86374240425
2,-1.4136125654450211,100956.17605251783
2,-0.47120418848167844,100957.43543836779
2,0.47120418848167844,100958.27170138851
2,1.4136125654450211,100958.69571940148
2,2.356020942408378,100959.88533528615
2,3.2984293193717207,100965.10527886229
2,4.240837696335078,100974.14556206625
2,5.1832460732984345,100987.24625651033
2,6.125654450261777,101003.36981879364
2,7.068062827225134,101024.83308919275
2,8.010471204188477,101050.03735351513
2,8.952879581151834,101081.3706868485
2,9.895287958115176,101118.32828776068
2,10.837696335078533,101157.67711046006
2,11.78010471204189,101200.85704210076
2,12.722513089005233,101246.59993489529
2,13.66492146596859,101297.99283854224
2,14.607329842931932,101355.21845160572
2,15.54973821989529,101411.65337456633
2,16.492146596858632,101467.8333875865
2,17.43455497382199,101523.82847764737
2,18.376963350785346,101578.46508789017
2,19.31937172774869,101631.77221679704
2,20.261780104712045,101681.45724826441
2,21.204188481675388,101726.7662760414
2,22.146596858638745,101770.73830837641
2,23.089005235602087,101809.1410319013
2,24.031413612565444,101840.93872070278
2,24.9738219895288,101866.29345703081
2,25.916230366492144,101889.0686035156
2,26.8586387434555,101912.52663845543
2,27.801047120418843,101937.53537326389
2,28.7434554973822,101964.99810112799
2,29.685863874345543,101968.73185221304
2,30.6282722513089,101963.49598524223
2,31.570680628272257,101947.86116536436
2,32.5130890052356,101943.60506184949
2,33.455497382198956,101944.51847330717
2,34.3979057591623,101931.3619520407
2,35.340314136125656,101904.96972656308
2,36.282722513089,101867.14740668368
2,37.225130890052355,101855.36564127561
2,38.16753926701571,101863.14314778666
2,39.10994764397907,101865.33422851494
2,40.0523560209424,101862.69015841985
2,40.994764397905755,101853.55311414991
2,41.93717277486911,101843.18929036424
2,42.87958115183247,101811.3638780383
2,43.8219895287958,101780.92643229107
2,44.764397905759154,101761.59079318536
2,45.70680628272251,101738.145426433
2,46.64921465968587,101716.27726237026
2,47.591623036649224,101693.6363661021
2,48.53403141361255,101670.91975911491
2,49.47643979057591,101638.54142252546
2,50.41884816753927,101608.02010091135
2,51.36125654450262,101580.78184678774
2,52.30366492146598,101551.82866753518
2,53.24607329842931,101524.98931206625
2,54.188481675392666,101499.61930338506
2,55.13089005235602,101472.81703016478
2,56.07329842931938,101453.49652777791
2,57.01570680628271,101433.25347222238
2,57.958115183246065,101413.27446831642
2,58.90052356020942,101394.29185655384
2,59.84293193717278,101378.49042426156
2,60.785340314136135,101371.85205078142
2,61.727748691099464,101368.24704318577
2,62.67015706806282,101361.31613498233
2,63.61256544502618,101351.9359537756
2,64.55497382198953,101341.39211697
2,65.49738219895289,101326.5359157991
2,66.43979057591622,101317.58479817731
2,67.38219895287958,101293.56149631047
2,68.32460732984293,101249.45838758648
2,69.26701570680629,101188.03781467001
2,70.20942408376962,101123.15559895895
2,71.15183246073298,101056.00187174485
2,72.09424083769633,100991.27983940908
2,73.03664921465969,100927.00160047722
2,73.97905759162305,100869.70825195247
2,74.92146596858638,100818.60536024267
2,75.86387434554973,100772.42274305593
2,76.80628272251309,100727.99818250912
2,77.74869109947645,100690.3039008242
2,78.6910994764398,100660.70526801277
2,79.63350785340313,100639.8493109815
2,80.57591623036649,100625.74742296041
2,81.51832460732984,100630.67526584158
2,82.4607329842932,100621.35617404516
2,83.40314136125653,100592.82375759499
2,84.34554973821989,100546.18953450533
2,85.28795811518324,100491.26435004303
2,86.2303664921466,100445.44159613719
2,87.17277486910996,100414.26879882821
2,88.11518324607329,100397.84006076436
2,89.05759162303664,100394.40185546847
2,90.0,100400.24218749983
3,-90.0,100622.90049913179
3,-89.05759162303664,100531.19316948751
3,-88.1151832460733,100360.11612955805
3,-87.17277486910994,100212.26939561666
3,-86.2303664921466,100060.7862141928
3,-85.28795811518324,99920.33002387105
3,-84.3455497382199,99759.37456597228
3,-83.40314136125654,99606.40776909795
3,-82.46073298429319,99473.7054578994
3,-81.51832460732984,99369.19970703078
3,-80.57591623036649,99310.73385959232
3,-79.63350785340315,99291.81315104217
3,-78.69109947643979,99275.80145941865
3,-77.74869109947645,99222.71161566788
3,-76.80628272251309,99145.83737521751
3,-75.86387434554973,99045.32712131114
3,-74.92146596858639,98928.4008246531
3,-73.97905759162303,98830.94658745613
3,-73.03664921465969,98739.97696940073
3,-72.09424083769633,98649.34898545954
3,-71.15183246073298,98545.31412760424
3,-70.20942408376963,98427.40630425401
3,-69.26701570680629,98316.4650878906
3,-68.32460732984293,98220.47474500843
3,-67.38219895287958,98146.08604600652
3,-66.43979057591623,98089.7397189671
3,-65.49738219895288,98073.88387044317
3,-64.55497382198953,98100.64683702208
3,-63.61256544502618,98177.27666558116
3,-62.67015706806283,98292.94997829833
3,-61.72774869109948,98436.00971137147
3,-60.78534031413612,98601.87510850727
3,-59.84293193717278,98786.3923882373
3,-58.90052356020942,98984.97908528645
3,-57.95811518324607,99193.23011610283
3,-57.01570680628272,99407.37584092899
3,-56.07329842931937,99625.97347005231
3,-55.13089005235602,99846.02718098936
3,-54.18848167539267,100065.90334743896
3,-53.24607329842932,100283.27644856795
3,-52.303664921465966,100496.48695204026
3,-51.361256544502616,100702.392225477
3,-50.41884816753927,100898.2084147134
3,-49.47643979057592,101082.76706271638
3,-48.53403141361257,101254.00113932317
3,-47.59162303664922,101410.79169379311
3,-46.64921465968587,101551.82590060822
3,-45.70680628272251,101677.0617133253
3,-44.76439790575916,101784.95838758654
3,-43.82198952879581,101874.64887152718
3,-42.87958115183246,101946.62339952274
3,-41.93717277486911,102002.29359266456
3,-40.99476439790576,102039.21259223147
3,-40.05235602094241,102059.62033420101
3,-39.109947643979055,102066.06407335009
3,-38.167539267015705,102060.69683159738
3,-37.225130890052355,102043.17239040749
3,-36.282722513089006,102014.93028428784
3,-35.340314136125656,101978.22376844658
3,-34.397905759162306,101935.42550998334
3,-33.455497382198956,101887.53366427931
3,-32.5130890052356,101836.27134874176
3,-31.57068062827225,101781.81019422709
3,-30.6282722513089,101726.95844183957
3,-29.68586387434555,101672.97317165748
3,-28.7434554973822,101619.81268988668
3,-27.80104712041885,101568.35744900182
3,-26.8586387434555,101518.43996853346
3,-25.916230366492144,101468.55262586813
3,-24.9738219895288,101419.15719943534
3,-24.031413612565444,101371.88940429654
3,-23.0890052356021,101328.4221191409
3,-22.146596858638745,101285.58376736072
3,-21.204188481675388,101242.61021592845
3,-20.261780104712045,101204.1758083772
3,-19.31937172774869,101167.8178710939
3,-18.376963350785346,101133.7207031244
3,-17.43455497382199,101099.14957682267
3,-16.492146596858646,101067.62163628434
3,-15.54973821989529,101040.7578396271
3,-14.607329842931932,101022.05211045984
3,-13.66492146596859,101003.3111979172
3,-12.722513089005233,100984.10755750824
3,-11.78010471204189,100966.04277886292
3,-10.837696335078533,100952.10712348095
3,-9.89528795811519,100940.31808810825
3,-8.952879581151834,100930.6467013885
3,-8.010471204188477,100921.51063368008
3,-7.068062827225134,100913.45505099825
3,-6.125654450261777,100906.40120442743
3,-5.1832460732984345,100899.39428710921
3,-4.240837696335078,100894.76253255235
3,-3.298429319371735,100892.58474392297
3,-2.356020942408378,100889.34817165768
3,-1.4136125654450211,100888.88042534776
3,-0.47120418848167844,100889.36002604134
3,0.47120418848167844,100888.79367404473
3,1.4136125654450211,100888.32622612902
3,2.356020942408378,100888.43731011265
3,3.2984293193717207,100891.46164279463
3,4.240837696335078,100898.81906467045
3,5.1832460732984345,100908.75018988698
3,6.125654450261777,100921.55645073809
3,7.068062827225134,100938.06051974824
3,8.010471204188477,100956.69550238676
3,8.952879581151834,100979.36775716109
3,9.895287958115176,101006.55197482658
3,10.837696335078533,101035.79305013017
3,11.78010471204189,101067.71804470495
3,12.722513089005233,101103.42247178774
3,13.66492146596859,101144.32202148494
3,14.607329842931932,101191.04934353268
3,15.54973821989529,101235.21207682321
3,16.492146596858632,101278.24557834177
3,17.43455497382199,101320.16273328972
3,18.376963350785346,101361.97664387964
3,19.31937172774869,101403.32332356788
3,20.261780104712045,101442.98952908038
3,21.204188481675388,101478.69308810729
3,22.146596858638745,101516.55319552927
3,23.089005235602087,101551.2855360246
3,24.031413612565444,101581.13045247362
3,24.9738219895288,101606.12413194422
3,25.916230366492144,101630.16720920139
3,26.8586387434555,101661.2804090718
3,27.801047120418843,101699.11895073795
3,28.7434554973822,101740.51700846314
3,29.685863874345543,101764.18739149252
3,30.6282722513089,101781.63926866247
3,31.570680628272257,101789.79353841118
3,32.5130890052356,101806.83403862905
3,33.455497382198956,101827.06412760397
3,34.3979057591623,101826.85880533929
3,35.340314136125656,101804.90508355085
3,36.282722513089,101761.05872938335
3,37.225130890052355,101726.85492621466
3,38.16753926701571,101715.74921332477
3,39.10994764397907,101710.03301323723
3,40.0523560209424,101709.14463975665
3,40.994764397905755,101711.77617730098
3,41.93717277486911,101708.87901475666
3,42.87958115183247,101695.22105577258
3,43.8219895287958,101686.2704806852
3,44.764397905759154,101685.01250542495
3,45.70680628272251,101690.31537543466
3,46.64921465968587,101696.40858289979
3,47.591623036649224,101702.2363009979
3,48.53403141361255,101702.29983181451
3,49.47643979057591,101695.97856987795
3,50.41884816753927,101688.28301323771
3,51.36125654450262,101687.34396701342
3,52.30366492146598,101686.89898003521
3,53.24607329842931,101688.29937066004
3,54.188481675392666,101691.85972764736
3,55.13089005235602,101694.11222330715
3,56.07329842931938,101699.6101888022
3,57.01570680628271,101700.29120551219
3,57.958115183246065,101697.14455837713
3,58.90052356020942,101691.1965603299
3,59.84293193717278,101688.99457465208
3,60.785340314136135,101690.84261067731
3,61.727748691099464,101692.47542317715
3,62.67015706806282,101687.20627170108
3,63.61256544502618,101683.37440321135
3,64.55497382198953,101682.56816948725
3,65.49738219895289,101682.91012912367
3,66.43979057591622,101686.36631944464
3,67.38219895287958,101684.54570855002
3,68.32460732984293,101676.50938585047
3,69.26701570680629,101659.72553168397
3,70.20942408376962,101633.0500488287
3,71.15183246073298,101603.08580186637
3,72.09424083769633,101571.83121744737
3,73.03664921465969,101533.02015516462
3,73.97905759162305,101489.64480251685
3,74.92146596858638,101440.60739474786
3,75.86387434554973,101387.15304904558
3,76.80628272251309,101322.51730685803
3,77.74869109947645,101246.11368815052
3,78.6910994764398,101164.30536566915
3,79.63350785340313,101084.75442165865
3,80.57591623036649,100996.6775173615
3,81.51832460732984,100905.16826714367
3,82.4607329842932,100793.8577202691
3,83.40314136125653,100675.55620659658
3,84.34554973821989,100553.05192057302
3,85.28795811518324,100420.24552408814
3,86.2303664921466,100307.38663736978
3,87.17277486910996,100218.9342447917
3,88.11518324607329,100151.0550672747
3,89.05759162303664,100112.76440429661
3,90.0,100097.76562500032
4,-90.0,101036.09781901079
4,-89.05759162303664,100944.15863715248
4,-88.1151832460733,100766.92759874208
